ISO3V10,Country_Territory_Island,CMR_latest,CMR_mean,CMR_std,CMR_trend,CMR_pct_change,WAT_latest,WAT_mean,WAT_std,WAT_trend,WAT_pct_change,SAN_latest,SAN_mean,SAN_std,SAN_trend,SAN_pct_change,CHI_v2023_latest,CHI_v2023_mean,CHI_v2023_std,CHI_v2023_trend,CHI_v2023_pct_change,NRPI_v2023_latest,NRPI_v2023_mean,NRPI_v2023_std,NRPI_v2023_trend,NRPI_v2023_pct_change,infra_gap,Homicide_per100k,WGI_GovEffect,WGI_RegQuality,WGI_Corruption,WGI_RuleLaw,WGI_PolStability,WGI_VoiceAccount,Cluster_DBSCAN
KIR,Kiribati,10.37,12.987692307692308,1.9504065979779444,-0.4996153846153845,-35.025062656641616,75.69,71.93384615384615,2.383294423207571,0.6117582417582443,10.998680158380994,45.18,42.86,1.5025367438657429,0.3838461538461557,12.109181141439212,68.84,65.6023076923077,2.191309174314729,0.5623076923076934,10.799935618863673,56.31,55.185,1.299038105676658,0.8999999999999941,4.1620421753607095,29.073846153846148,,,,,,,,0
KWT,Kuwait,1.27,1.3407692307692305,0.0879830986100491,-0.0203846153846153,-16.99346405228758,100.0,100.0,0.0,-1.1147911615022624e-15,0.0,100.0,100.0,0.0,-1.1147911615022624e-15,0.0,99.42,99.38153846153848,0.0418023432050863,0.0098351648351646,0.1309296001611395,,,,,,0.0,,,,,,,,4
KGZ,Kyrgyzstan,1.88,2.46,0.5606395157912673,-0.1390659340659341,-47.33893557422969,90.8,88.3992307692308,1.892460750532937,0.4831318681318665,6.397937661120218,97.86,97.02615384615385,0.9065919558207944,0.2209340659340664,2.6862539349422896,95.35,94.00615384615382,1.1827548242805728,0.2986263736263732,3.7540805223068423,,,,,,-8.626923076923049,,,,,,,,1
LAO,Lao People's Democratic Republic,8.58,11.993846153846157,2.943366945244676,-0.7423626373626371,-50.71797817346353,85.46,78.58615384615385,6.347740462113976,1.5973076923076943,25.935750073681103,79.51,70.57307692307693,8.294245379192517,2.0848351648351664,40.90023037391459,84.36,77.51615384615384,6.2323812175624855,1.569835164835167,26.41990109396073,,,,,,8.013076923076923,,,,,,,,0
LVA,Latvia,0.52,0.7953846153846154,0.2639322951255802,-0.0653296703296702,-60.0,98.89,98.58076923076922,0.2028735870134224,0.0520879120879151,0.6309148264984273,92.44,91.60615384615384,0.9134507691672884,0.2219230769230797,2.6312867769512653,96.87,96.36153846153844,0.4901504217048426,0.1215934065934081,1.423934666527065,,,,,,6.97461538461539,,,,,,,,1
LBN,Lebanon,1.2,1.3538461538461537,0.1285520945984196,-0.0324725274725274,-24.52830188679246,92.6,91.1946153846154,1.385271425777966,0.3458241758241805,4.267537439477527,99.2,94.64384615384616,4.291234357115947,1.0786813186813184,13.50114416475972,96.71,94.65384615384616,1.9502672400705263,0.4896703296703306,5.890725938902875,16.82,16.665,0.1789785834487832,0.1239999999999974,1.877649909145964,-3.4492307692307804,,,,,,,,5
LSO,Lesotho,16.93,19.903076923076924,4.191533897066373,-0.8912637362637358,-39.23187365398421,73.97,71.69538461538461,1.5031722865583037,0.3859340659340702,6.600374693759906,50.28,42.04,7.048357964802866,1.7913736263736275,65.23167926388433,66.93,62.05538461538462,4.613398269144296,1.137142857142857,24.54410122813547,21.83,21.58,0.2886751345948128,0.1999999999999963,2.344116268166901,29.655384615384612,,,,,,,,0
LBR,Liberia,20.48,24.73076923076923,3.1728626967310913,-0.8114285714285709,-32.14049039098741,75.61,72.58538461538461,2.0199489077062296,0.5185164835164848,8.963827640870441,22.52,19.14,2.1337017910976535,0.5476923076923079,41.19122257053292,56.59,52.48923076923077,2.846071741712489,0.7300549450549475,18.26541274817137,19.85,20.055,0.2367136103677466,-0.1640000000000022,-2.023692003948668,53.44538461538461,,,,,,,,0
LBY,Libya,1.56,2.0746153846153845,0.7950536185756635,-0.1342857142857141,-35.26970954356847,99.89,97.48076923076924,2.564996626178617,0.6309890109890115,7.489508232002576,92.11,91.93846153846152,0.2366729865533925,0.0537912087912095,0.7217058501913577,96.61,95.5153846153846,1.2162073245998208,0.2902197802197817,3.127668659265577,,,,,,5.54230769230773,,,,,,,,-1
LTU,Lithuania,0.6,0.8446153846153845,0.1791468384973336,-0.0455494505494505,-48.27586206896552,98.04,96.70923076923076,1.3885031601120077,0.3423076923076968,4.0212201591512,95.31,92.2176923076923,2.0099218635150713,0.5160989010989017,6.933692359474933,97.51,95.91923076923078,1.2044947871650131,0.3074725274725288,3.822402044293019,,,,,,4.491538461538454,,,,,,,,1
LUX,Luxembourg,0.5,0.5046153846153845,0.0051887452166277,0.0002197802197802,-1.960784313725492,99.89,99.92538461538462,0.0496009718680633,-0.0118131868131869,-0.1099999999999994,97.59,97.60923076923076,0.0175411603861394,-0.004395604395601,-0.0512085210979077,98.93,98.94692307692308,0.0242846369077975,-0.0057142857142825,-0.0505152556071905,,,,,,2.3161538461538527,,,,,,,,3
MDG,Madagascar,21.73,22.12692307692308,0.7557489068840326,-0.1487912087912078,-9.646569646569649,53.47,48.84076923076923,3.0171467248004955,0.7747252747252767,21.05501471587049,14.75,11.630769230769232,2.0057062826614698,0.515,72.1120186697783,46.04,43.27384615384615,1.9538787853120017,0.4984615384615377,15.649334338105994,29.34,29.415,0.086602540378443,-0.06,-0.5086469989827012,37.21,,,,,,,,0
MWI,Malawi,11.0,18.76615384615385,7.205430288402327,-1.7887912087912083,-66.3505659223004,71.87,67.02000000000001,3.163294695935445,0.8122527472527491,15.676806695638184,49.24,36.20153846153846,8.53590148154043,2.1917582417582415,114.5533769063181,68.62,59.07538461538461,7.1697601254442445,1.8273076923076943,47.25321888412018,58.33,59.084999999999994,0.8717989064763377,-0.6040000000000159,-2.523395721925142,30.81846153846155,,,,,,,,0
MYS,Malaysia,1.1,1.159230769230769,0.0317441696645589,-0.0064285714285714,-6.77966101694914,97.16,97.06692307692308,0.0406990203372289,0.0099999999999997,0.1443001443001448,96.0,95.49384615384614,0.4400670112141724,0.1112637362637412,1.3299556681444007,97.21,96.98615384615384,0.1687472696835134,0.0431318681318689,0.5170096163788647,,,,,,1.5730769230769397,,,,,,,,3
MDV,Maldives,0.87,1.333076923076923,0.3668647483606779,-0.0936813186813186,-55.38461538461539,99.56,98.80692307692306,0.829903454378728,0.2018681318681332,2.3542716150920184,99.7,94.67692307692307,4.113006573897382,1.0481318681318688,13.501821493624773,99.35,97.21307692307693,1.8116998675984957,0.4600000000000028,5.545522150217783,,,,,,4.129999999999967,,,,,,,,1
MLI,Mali,37.76,47.57,7.643231210249585,-1.9525824175824156,-37.55581279973541,83.65,74.74230769230769,5.853987464179371,1.5030769230769248,27.47637915269735,50.21,39.71153846153847,6.667968014012772,1.711813186813188,69.1711590296496,60.52,49.52076923076923,7.692365762601324,1.973351648351649,62.775685852608945,39.3,39.54,0.2771281292110226,-0.1920000000000054,-1.2066365007541575,35.030769230769224,,,,,,,,0
MLT,Malta,0.75,0.8146153846153846,0.0384307569132208,-0.0093406593406593,-11.764705882352938,100.0,100.0,0.0,-1.1147911615022624e-15,0.0,99.96,99.96000000000002,1.479112654199449e-14,3.344373484506787e-15,0.0,99.64,99.61307692307696,0.0154836555678453,0.0036813186813189,0.0401606425702874,,,,,,0.0399999999999778,,,,,,,,3
MHL,Marshall Islands,5.05,6.2807692307692315,0.8975657964597132,-0.2298351648351648,-33.28929986789961,85.06,86.43153846153845,0.9177131555651984,-0.2355494505494482,-3.2199340084196137,81.46,82.95692307692306,1.482556264336393,-0.3709340659340633,-4.647079480276265,86.51,86.89461538461538,0.389713899004029,-0.0959340659340639,-1.2555644332838651,,,,,,3.47461538461539,,,,,,,,1
MRT,Mauritania,8.57,11.67153846153846,2.424344743615775,-0.6195054945054943,-45.48346055979644,77.81,67.35076923076923,6.75331827269437,1.7340659340659357,36.460890915468255,55.93,43.815384615384616,7.614703556699385,1.9543956043956057,72.19827586206898,73.96,64.99846153846154,5.902221116034548,1.5154945054945066,32.28402790198533,29.79,28.879999999999995,1.050777489925119,0.7279999999999943,6.5069717554522715,23.535384615384615,,,,,,,,0
MUS,Mauritius,1.32,1.6915384615384614,0.2802928871093638,-0.0715934065934065,-37.142857142857146,100.0,99.85076923076925,0.1240605724677485,0.0315934065934066,0.3512293025589506,95.46,95.27692307692308,0.3947443184177266,0.0706043956043946,1.3053167780961368,97.88,97.59615384615384,0.2791516452139261,0.0670329670329706,0.9176203732343547,,,,,,4.573846153846162,,,,,,,,2
MEX,Mexico,1.86,2.256923076923077,0.3177626109583645,-0.0809340659340659,-33.80782918149466,99.71,97.95461538461538,1.3250007256892065,0.3387912087912098,4.081419624217116,92.52,88.8530769230769,2.4631598426120065,0.6323076923076931,8.885488996116273,96.55,94.55923076923077,1.407305116990516,0.3608241758241786,4.61588471123631,,,,,,9.101538461538482,,,,,,,,5
FSM,Micronesia (Federated States of),3.92,4.973076923076923,0.8203290459259283,-0.2097252747252747,-37.28,90.11,90.21153846153848,0.1352063949329669,-0.0311538461538434,-0.4089301503094656,90.45,83.84846153846155,8.91396549069104,2.043516483516486,37.19096010920672,91.71,89.0576923076923,3.276962907546543,0.767582417582421,11.055945749576162,,,,,,6.3630769230769175,,,,,,,,0
MCO,Monaco,1.96,2.327692307692308,0.2758971380229066,-0.0706593406593406,-28.72727272727273,100.0,100.0,0.0,-1.1147911615022624e-15,0.0,100.0,100.0,0.0,-1.1147911615022624e-15,0.0,99.09,98.92461538461536,0.1262679284046008,0.0323076923076909,0.3646308113035545,,,,,,0.0,,,,,,,,2
MNG,Mongolia,2.08,2.8346153846153848,0.6913949110869438,-0.1718681318681318,-50.943396226415096,83.51,79.39615384615385,2.6669006307620404,0.6847252747252791,11.080074487895711,69.96,63.894615384615385,4.547535258035601,1.1640659340659352,23.408008467101777,83.53,79.78769230769231,2.716207999663483,0.695879120879122,10.885437408734903,51.97,52.46,0.5658032638058356,-0.3920000000000113,-1.8508026440037848,15.501538461538466,,,,,,,,0
MNE,Montenegro,0.36,0.5784615384615385,0.1859590525647225,-0.047087912087912,-60.439560439560445,98.86,97.68846153846152,0.994332658569272,0.2518681318681355,2.8078202995008352,97.81,95.83384615384615,1.7992338112908806,0.4536813186813208,5.3987068965517295,98.73,97.57461538461538,1.0156821630856063,0.2571978021978042,2.95099061522419,,,,,,1.8546153846153572,,,,,,,,1
MSR,Montserrat,0.77,0.9153846153846152,0.1134765309521007,-0.029010989010989,-30.000000000000004,98.08,98.07230769230767,0.0059914468951534,0.0013186813186848,0.0203956761166592,89.1,87.58153846153847,1.3239766246290356,0.3358791208791243,4.320337197049523,95.37,94.79461538461538,0.4959270004179959,0.1259340659340677,1.479038093211322,,,,,,10.490769230769205,,,,,,,,1
